,review,review_tokenize,label,domain
2533,"thiết kế mới này tiện hơn nhiều, nền xài rất được với giá này. độ cover khá ổn với da mình và kiềm dầu cũng tốt. không vây ra khẩu trang nhiều nữa ♡","thiết_kế mới này tiện hơn nhiều , nền xài rất được với giá này . độ cover khá ổn với da mình và kiềm dầu cũng tốt . không vây ra khẩu_trang nhiều nữa ♡",0.0,cosmetic
2534,"không có quà tặng kèm như  quả người cáo. nhắn tin  cửa hàng  báo kiểm tra lại nhưng rồi im luôn. cách xử lý quá thiếu chuyên nghiệp! sản phẩm giao tới dính muối tôm, bốc mùi, kém vệ sinh.","không có quà tặng kèm như quả người cáo . nhắn_tin cửa_hàng báo kiểm_tra lại nhưng rồi im luôn . cách xử_lý quá thiếu chuyên_nghiệp ! sản_phẩm giao tới dính muối tôm , bốc mùi , kém vệ_sinh .",1.0,cosmetic
2535,vận chuyển chậm hàng đã bị kích hoạt bảo hành trước,vận_chuyển chậm hàng đã bị kích_hoạt bảo_hành trước,1.0,mobile
2536,"ứng dụng như buôi. quá nhiều lỗi. lỗi đã đến điểm đến nhưng không thể kết thúc chuyến đi làm mình không thể đặt tiếp chuyến khác. lỗi không định vị được vị trí của mình, lỗi nhập điểm đến, chọn vào địa chỉ hiện lên nhưng bị out ra,...v..v.. tuổi gì sánh vai với grab, goviet","ứng_dụng như buôi . quá nhiều lỗi . lỗi đã đến điểm đến nhưng không_thể kết_thúc chuyến đi làm mình không_thể đặt tiếp chuyến khác . lỗi không định_vị được vị_trí của mình , lỗi nhập điểm đến , chọn vào địa_chỉ hiện lên nhưng bị out ra , ... v . . v . . tuổi gì sánh_vai với grab , goviet",1.0,app
2537,"phải bye lazada thôi, từ ngày lzd không cho đồng kiểm mình nghĩ vẫn  bình thường  thôi, hàng tốt thì không sao, nhưng mình thử đặt 4 lần nữa thì rơi vào 3 lần hàng kém chất lượng. phương thức đổi trả là đem ra bưu điện gửi lại. tiền giao hàng mình chịu, gửi đi gửi lại quá như mua thêm món đồ nữa.","phải bye lazada thôi , từ ngày lzd không cho đồng kiểm mình nghĩ vẫn bình_thường thôi , hàng tốt thì không sao , nhưng mình thử đặt 4 lần nữa thì rơi vào 3 lần hàng kém chất_lượng . phương_thức đổi trả là đem ra bưu_điện gửi lại . tiền giao hàng mình chịu , gửi đi gửi lại quá như mua thêm món đồ nữa .",1.0,app
2538,toi danh gia thap ve con game nay luc vao thi lac tu dau toi cuoi con mang fiwi thi 4 lai bao mang  không  ôn dinh,toi danh gia thap ve_con game nay luc vao thi lac tu dau toi cuoi con mang fiwi thi 4 lai bao mang không ôn_dinh,1.0,app
2539,mua nhiều lần ưng nhưng lần này hộp móp không và anh shipe vui tánh :3 cảm ơn  cửa hàng  bán hàng,mua nhiều lần ưng nhưng lần này hộp móp không và anh shipe vui tánh : 3 cảm_ơn cửa_hàng bán hàng,1.0,cosmetic
2540,quần đẹp lắm nha. mua lần 3 rồi mà vẫn ưng dễ sợ,quần đẹp lắm nha . mua lần 3 rồi mà vẫn ưng dễ sợ,0.0,fashion
2541,"mình thấy này khá hay , nó cứ sau 2 tiếng là sẽ báo cho mình biết coi có ai tiếp cận mình mà bị nhiễm không , thấy ổn mới lạ","mình thấy này khá hay , nó cứ sau 2 tiếng là sẽ báo cho mình biết coi có ai tiếp_cận mình mà bị nhiễm không , thấy ổn mới_lạ",0.0,app
2542,"+ chất lượng, giá cả hợp lý phù hợp với nhu cầu cơ bản. + dung lượng pin lớn xài rất thoải mái. có kèm củ sạc nhanh 15w. - hàng đóng gói không có lót mút hay nilon đệm khí, may mà điện thoại bên trong không vấn đề gì. - hàng có logo cam kết giao đúng hẹn và tôi sử dụng loại giao hàng hoả tốc thế nhưng đến cuối ngày nhận thông báo hàng giao không thành công vì người nhận không nghe máy trong khi tôi chẳng nhận được cuộc gọi nào. ngày mua là ngày 10 nhưng tới ngày 12 mới nhận được cũng như giao hàng bình thường vậy hoả tốc chỗ nào mà còn đổ lỗi cho khách hàng không nghe máy nữa. tới giờ vẫn chưa thấy lazada phản hồi gì. - kiểm tra bảo hành trên website samsung thấy đã  được  kích hoạt từ ngày 510 trong khi tôi mua vào ngày 10.","+ chất_lượng , giá_cả hợp_lý phù_hợp với nhu_cầu cơ_bản . + dung_lượng pin lớn xài rất thoải_mái . có kèm củ sạc nhanh 15w . - hàng đóng_gói không có lót mút hay nilon đệm khí , may_mà điện_thoại bên trong không vấn_đề gì . - hàng có logo cam_kết giao đúng hẹn và tôi sử_dụng loại giao hàng hoả_tốc thế nhưng đến cuối ngày nhận thông_báo hàng giao không thành_công vì người nhận không nghe máy trong khi tôi chẳng nhận được cuộc_gọi nào . ngày mua là ngày 10 nhưng tới ngày 12 mới nhận được cũng như giao hàng bình_thường vậy hoả_tốc chỗ nào mà còn đổ lỗi cho khách_hàng không nghe máy nữa . tới giờ vẫn chưa thấy lazada phản_hồi gì . - kiểm_tra bảo_hành trên website samsung thấy đã được kích_hoạt từ ngày 510 trong khi tôi mua vào ngày 10 .",1.0,mobile
2543,"vỏ son hơi khác hình, đóng gói xấu. lên màu khá chuẩn. nói chung ổn, nên mua","vỏ son hơi khác hình , đóng_gói xấu . lên màu khá chuẩn . nói_chung ổn , nên mua",1.0,cosmetic
2544,"đã xài 6 ngày rồi chơi game rất mượt không bị lag frE fire max và thường chỉnh được cấu hình cao fps cao, liên quân cấu hình và fps cao fps dao động 59,60 rất hài lòng còn pubg cấu hình mượt đồ hoạ cực độ cũng được lắm. về giao hàng thì nhanh hàng mới 100% đúng sản phẩm đã đặt. gửi  cửa hàng  5☆","đã xài 6 ngày rồi chơi game rất mượt không bị lag frE fire max và thường chỉnh được cấu_hình cao fps cao , liên_quân cấu_hình và fps cao fps dao_động 59,60 rất hài_lòng còn pubg cấu_hình mượt đồ_hoạ cực_độ cũng được lắm . về giao hàng thì nhanh hàng mới 100 % đúng sản_phẩm đã đặt . gửi cửa_hàng 5 ☆",0.0,mobile
2545,"vải đẹp nhưng hơi mỏng và chật . mình chọn màu vàng như hình mà  cửa hàng  giao mình vàng tươi,chắc do mình không  chất  trước. buồn 5'","vải đẹp nhưng hơi mỏng và chật . mình chọn màu vàng như hình mà cửa_hàng giao mình vàng tươi , chắc do mình không chất trước . buồn 5 '",1.0,fashion
2546,"cài đặt lại máy, line vào không được. đăng nhập bằng số điện thoại lại không gửi tin nhắn văn bản có mã để xác minh, làm mất toi tài khoản đã sử dụng mấy năm. mong sửa lỗi dùm","cài_đặt lại máy , line vào không được . đăng_nhập bằng số điện_thoại lại không gửi tin nhắn văn_bản có mã để xác_minh , làm mất_toi tài_khoản đã sử_dụng mấy năm . mong sửa lỗi dùm",1.0,app
2547,san pham tốt g yêu p sach gau,san pham tốt g yêu p sach gau,0.0,cosmetic
2548,"nói thật, game này hay nhưng tôi vẫn thấy những hình ảnh bị lag như một chiếc xe đang chạy nhưng không thấy người ngồi trong xe và còn nhiều lỗi thương gặp,,tôi hi vọng nhà phát hành sửa lại những lỗi này cho game ngày càng hay, càng phát triển thêm","nói thật , game này hay nhưng tôi vẫn thấy những hình_ảnh bị lag như một chiếc xe đang chạy nhưng không thấy người ngồi trong xe và còn nhiều lỗi thương gặp , , tôi hi_vọng nhà phát_hành sửa lại những lỗi này cho game ngày_càng hay , càng phát_triển thêm",1.0,app
2549,một trong những khá hay và là nơi tôi trau dồi kiến thức và niềm đam mê của tôi. điểm nổi bật là giao diện nhanh gọn hơn và khi tôi thoát ra thì aP vẫn tự động trở lại vị trí mà tôi vừa lướt. tốt aP  positive ,một trong những khá hay và là nơi tôi trau_dồi kiến_thức và niềm đam_mê của tôi . điểm nổi_bật là giao_diện nhanh gọn hơn và khi tôi thoát ra thì aP vẫn tự_động trở_lại vị_trí mà tôi vừa lướt . tốt aP positive,0.0,app
2550,"hàng tốt, vải vừa phải, không dày cũng không mỏng. rất chi là được","hàng tốt , vải vừa_phải , không dày cũng không mỏng . rất chi là được",0.0,fashion
2551,giao dung mẫu. mac thoai mai,giao dung mẫu . mac thoai mai,0.0,fashion
2552,với chất lượng thì giá như vậy qua tốt,với chất_lượng thì giá_như vậy qua tốt,0.0,fashion
2553,"ứng dụng rất hay. từ vựng dựa theo cuốn mimi kara oboeru nên nếu học trong sách và chơi game trong ứng dụng sẽ giúp ghi nhớ tốt hơn. mình góp ý nên thêm một mục tổng hợp các câu thành ngữ và mục bài test các bài đã play (vd play xong lv7 có thể test một bài tổng hợp từ lv1-7, hoặc test cả n2 sau khi học... bài đánh giá đầy đủ","ứng_dụng rất hay . từ_vựng dựa theo cuốn mimi kara oboeru nên nếu học trong sách và chơi game trong ứng_dụng sẽ giúp ghi_nhớ tốt hơn . mình góp_ý nên thêm một mục tổng_hợp các câu thành_ngữ và mục bài test các bài đã play ( vd play xong lv7 có_thể test một bài tổng_hợp từ lv1 - 7 , hoặc test cả n2 sau khi học ... bài đánh_giá đầy_đủ",1.0,app
2554,"tinh chất trong suốt, thấm nhanh, không rít da, mờ thâm hiệu  quả ","tinh_chất trong suốt , thấm nhanh , không rít da , mờ thâm hiệu_quả",0.0,cosmetic
2555,thật sự cảm ơn những ai pt ứng dụng này. có nó mình luôn cập nhật  được  những tin mới nhất,thật_sự cảm_ơn những ai pt ứng_dụng này . có nó mình luôn cập_nhật được những tin mới nhất,0.0,app
2556,sao trong hình vỏ hộp có số một ở phần đầu khác với hàng nhận vỏ hộp không có số1 .nhờ lada giải thích hàng nhận được có phải sản phẩm loại một không?,sao trong hình vỏ hộp có số một ở phần đầu khác với hàng nhận vỏ hộp không có số1 . nhờ lada giải_thích hàng nhận được có phải sản_phẩm loại một không ?,1.0,cosmetic
2557,rat te không mac  được  du mua Xl,rat te không mac được du mua Xl,1.0,fashion
2558, không  không het mụn,không không het mụn,1.0,cosmetic
2559,"mình sau khi đăng ký tài khoản mới thì liền foLow lại tất tần tật những người trong tài khoản cũ, thế mà sau khi thoát ra và trở lại thì chẳng còn một cái foLow nào cả, mình tìm fl lại thì báo là đã đến giới hạn, thật sự rất mệt và khó chịu. muốn theo dõi thần tượng mà cũng không xong haZ....","mình sau khi đăng_ký tài_khoản mới thì liền foLow lại tất tần_tật những người trong tài_khoản cũ , thế_mà sau khi thoát ra và trở_lại thì chẳng còn một cái foLow nào cả , mình tìm fl lại thì báo là đã đến giới_hạn , thật_sự rất mệt và khó_chịu . muốn theo_dõi thần_tượng mà cũng không xong haZ ... .",1.0,app
2560,gOd nhưng cần thêm đồ nội thất như bàn ghế tivi...,gOd nhưng cần thêm đồ nội_thất như bàn ghế tivi ...,1.0,app
2561,check mã đúng hàng chính hãng. chx sử dụng. sử dụng đã rồi ql đánh rivew sau,check mã đúng hàng chính hãng . chx sử_dụng . sử_dụng đã rồi ql đánh rivew sau,0.0,cosmetic
2562,"chất tốt nhận được áo cũng mừng ,vì rất đẹp","chất tốt nhận được áo cũng mừng , vì rất đẹp",0.0,fashion
2563,quần đẹp nhưng quá rộng . mình 42 không 1m55 và rộng quá mức,quần đẹp nhưng quá rộng . mình 42 không 1m55 và rộng quá mức,1.0,fashion
2564,"giao hàng nhanh, đóng hàng quá tệ, vỏ bên ngoài của sản phẩm gần như bị nát gần hết, bên trong lọ đã bật nắp, chảy ra một ít sản phẩm","giao hàng nhanh , đóng hàng quá tệ , vỏ bên ngoài của sản_phẩm gần như bị nát gần hết , bên trong lọ đã bật nắp , chảy ra một_ít sản_phẩm",1.0,cosmetic
2565,rửa sạch và rất thơm ... còn công dụng thì cần thời gian trãi nghiệM,rửa sạch và rất thơm ... còn công_dụng thì cần thời_gian trãi nghiệM,0.0,cosmetic
2566," cửa hàng   trả lời  tư vấn nhiệt tình. kem nền rất ok, còn phấn thì mình chưa test thử. do mua ngay lúc khuyến mãi nên  được  giảm giá và còn  được  tặng mascara và túi. sẽ ủng hộ  cửa hàng  lâu dài ạ!","cửa_hàng trả_lời tư_vấn nhiệt_tình . kem nền rất ok , còn phấn thì mình chưa test thử . do mua ngay lúc khuyến_mãi nên được giảm_giá và còn được tặng mascara và túi . sẽ ủng_hộ cửa_hàng lâu_dài ạ !",0.0,cosmetic
2567,giao hàng nhanh đặt hôm qua hôm nay tới rồi.,giao hàng nhanh đặt hôm_qua hôm_nay tới rồi .,0.0,cosmetic
2568,vẫn không qua được phần hội thoại bực quá. trong phần nói trước bắt đầu nói chẳng thấy tín hiệu gì cả không thấy nhận diện giọng nói mặc dù mình đã kiểm tra mic của điện thoại vẫn ok. cứ quay vòng tròn. vậy vấn đề nằm ở đâu ạ và cách khắc phục như thế nào hay mình phải đóng tiền. xin chân thành cảm ... bài đánh giá đầy đủ,vẫn không qua được phần hội_thoại bực quá . trong phần nói trước bắt_đầu nói chẳng thấy tín_hiệu gì cả không thấy nhận_diện giọng nói mặc_dù mình đã kiểm_tra mic của điện_thoại vẫn ok . cứ quay_vòng_tròn . vậy vấn_đề nằm ở đâu ạ và cách khắc_phục như thế_nào hay mình phải đóng tiền . xin chân_thành cảm ... bài đánh_giá đầy_đủ,1.0,app
