review,rating,complaint_label
Làm đẹp:sach da Hương thơm:thường  đóng gói xơ sài nha:)),1,1
"Bao bì chắc chắn, đủ số lượng, thích hợp cho ăn vặt, ngon. Cho shop 5 sao. Ăn hết sẽ ủng hộ tiếp.",5,0
"Công dụng:dưỡng sáng da Mùi hương:thơm Phù hợp với loại da:da ít lông  Sản phẩm thấm nhanh không bị bết rít, giao hàng nhanh . Shop nhiệt tình dễ thương , sẽ quay lại mua tiếp",5,0
"Chất kem thấm nhanh, không nhờn rít, mùi thơm, có trắng hay không phải sử dụng thêm",5,0
"Độ tuổi sử dụng:0-6 thang Chất lượng sản phẩm:tot Bao bì/Mẫu mã:giống hình  Mua shop 2 lon rồi, lon này thứ 3 lần này nó hơi mốp nhưng không ảnh hưởng đến sữa nên không sao",5,0
"Mới mở nắp còn đag tìm xem cái thìa nó ở đâu thì thấy cái gì đen đen, hơi hoang mang sữa shop mall m tin tưởng mà trong sữa lại có cái gì đó ko phải sữa. Mua 2 lần trc ko vđ gì cho tới hộp t3 này thì ối giời ơi luôn",1,1
"Lời nói chẳng mất tiền mua ❤️  Như này có phải dễ thương hơn gấp trăm ngàn lần câu: ""Nhà có việc, đi đường khác"" không 😁",1,1
"Sữa dưỡng thơm thẩm thấu nhanh, rất ưng nhen giao hàng lại cực kỳ nhanh luôn đặt hôm qua hôm nay nhận r",5,0
Để mua 1 tặng 1 .giao có chai srm k co tẩy trang.giao hàng lâu,2,1
"Giao hàng nhanh, đủ số lượng, đậu bị gắt dầu, hạn sản xuất cách nay 6 tháng",2,1
Phù hợp với loại da:ko biết Công dụng:dưỡng thể Mùi hương:dịu nhẹ  Sử dụng ok. Mùi hương dễ chịu. Bôi toàn thân 2 lần/ ngày...,5,0
Hương vị:😋 Bao bì/Mẫu mã:đẹp  😋😋,5,0
"Gửi hàng không hề bọc chống sốc, thủng túi chảy cả nước giặt lem hết cả thùng hàng",1,1
"Mình đặt đơn lần 1 ngày 7/9 ship thường, 8/9 nhận gói hàng rách từa lưa như video. Mở ra tháy thiếu chai dầu xả. Ko biết do gói thiếu hay do rách nên rơi. Nên mình đã trả hàng Ngày 9/9 mình đặt lại đơn này giao hoả tốc, đóng gói và giao trong ngày, nhận về gói hàng chẳng kém gói trước là mấy. Vẫn rách nhưng may đủ hàng.  Thiết nghĩ bên shopee nên xem lại quy cách đóng gói. Hộp giấy rồi bằng dính cũng giấy, và còn dính rất tiết kiệm. Băng dính thì toạc nhẹ cái là bung. Chưa nói đến chất lượng nhưng nhận gói hàng đã bực mình.  Còn về bộ này thì cá nhân mình thấy gội ko thơm ko mượt bằng bộ màu vàng kia.",2,1
Ảnh đăng có quà mà kiểu ko phải auto có mà cần thao tác rất loằng ngoằng. Đơn hàng 800k mà ko có j dù quảng cáo là từ 99 có quà auto chỉ cần đặt đơn hàng chính,2,1
"Cái thùng giấy đẹp như thế kia mà chẳng hiểu sao dán băng dính kín mít lên thùng , lột thì bung hết ra. Nhận hàng bực cả mình. Chả nhẽ hoàn lại hết.",1,1
Giao hàng nhanh đóng gói cẩn thận chất lượng tốt phù hợp với giá thị trường Việt Nam okkkk,5,0
"Giao hàng siu nhanh. Máy cầm chắc tay, dc tặng kèm giá đỡ nhưng dán ko chắc lắm. Có 3 chế độ gió + 3 mức nhiệt. Gió siu mạnh nha như clip mình quay thổi bay luôn hai cái chai trên kệ lun. Còn nhiệt độ có cả nóng và lạnh nhưng sấy lạnh mình thấy lâu khô hơn.  Tóc mình khá dày nên sấy 5p vẫn chưa khô hoàn toàn, nên ai tóc ngắn mỏng sẽ nhanh khô hơn á. Mình mua sale 8/8 áp mã còn 301k nói chung thấy chất lượng cũng ok 👌",5,0
Bảo tặng nước tẩy trang và gel giảm mụn mà không bỏ kèm bảo còn kêu bấm cái này cái kia mới nhận được hay đó là marketing :))),1,1
"Kinh nghiệm sử dụng:ngon  xài ổn, êm và mềm mại, săn sale giá rẻ, xài k biết bao nh hộp r",5,0
1 sao cho khâu đóng gói  Máy móc mà k có cái hộp,1,1
Độ tuổi sử dụng:dưỡng ẩm  Dùng sản phẩm cho da thấy nóng rát châm chít không như sản phẩm mô tả . Thất vọng khi mua,1,1
Hương vị:giao hàng chậm trễ thiếu hàng k bjo mua lại nữa chấp nhận bỏ 1hộp kem sữa đặt luôn quá tệ đặt có 2 thùng sữa với 1h kem sữa đặt cũng giao thiếu,1,1
Để có quà tặng mua không có. Shop bán kỳ vậy? Nếu hết quà tặng thì gỡ xuống chứ?,1,1
"Lợi ích:da sạch Hương thơm:thơm Làm đẹp:da  Shop giao hàng nhanh, còn chất lượng như nào phải dùng mới biết được , mẫu mã đẹp",5,0
Mình dùng 2 ngày thấy ổn nha. Sáng dậy mặt ít đâu hơn hẳn. Mình đang dùng bộ đôi K,5,0
"Shop giao thiếu cái túi giấy để đựng hộp túi xách, nt thì ko thèm trả lời sao cho nghe lọt lỗ tay, im luôn 😵‍💫",1,1
Đóng gói sản phẩm cẩn thận và chắc chắn thời gian giao hàng nhanh date sữa mới,5,0
chả hiểu kiểu gì mk dùng nó lại bị ngứa vs có gàu nhiều. gội xong thì rít hết tóc sờ tóc cứng đơ. tối nay gội tối mai nó vừa ngứa vừa bết. thế mà trên tik tok quảng cáo ghê ng,1,1
Công dụng:cạo râu Mùi hương:k mùi gì đâu  shop giao nhanh mk mua tặng nên k có hình bố ck tương lai rất thích,5,0
"đặt hoả tốc thì sang ngày t2 mới nhận dc, vậy thì còn gọi gì là hoả tốc, shipper giao hàng mình ck rồi xong vẫn gọi hỏi mih ck chưa k chịu check kĩ, gọi làm phiền xong cũng k xin lỗi vì đã k check kĩ",1,1
"hàng hoá bị móp 2 lỗ to hết nữa hộp, trong khi đó sữa không phải ít tiền, hàng móp như vậy cũng giao đến khách hàng quá tệ",1,1
Công dụng:tốt  Shop siêu tâm lý khi che tên sản phẩm giao hàng siêu nhanh chóng chất lượng tốt mà giá thành lại rẻ còn có thư tay và có quà tặng kèm nữa quá tâm lý rồi sẽ ủng hộ shop nhiều lần nữa,5,0
"Làm đẹp:che phủ ổn Kiểm soát dầu:ổn  T chọn màu cool r mà nó đen vc mua về đánh nó đen như châu phi hơn cả mặt mộc t lun mấy tiền mà như di thì t chịu á, lần thứ 2 t đánh giá tệ một sp",2,1
Đặt hàng em bé yêu Shop lại giao tinh dầu gì ấy. Nhà mình có con nhỏ muốn dùng em bé mà trả hàng mãi chẳng trả được,1,1
Đã nhận dc hàng nhưng chỉ có 2 chai 750ml. Ko thấy hàng dc tặng kèm theo như quảng cáo,1,1
Đã nhận dc hàng. Canh sale nên mua được giá tốt. Sữa nhạt dễ uống,5,0
"Mua của mall Unilever mà đóng gói cỡ này. Không một lớp chống sốc. Đến tay nhàu nhĩ, móp muốn nứt tuýp kem. Thất vọng! Vào đánh giá thấy nhiều khách bị ntn rồi và nhà U cũng không có vẻ gì là muốn cải thiện cho lắm 🙄. Săn sale rẻ hơn 10k so với nữa hasaki nhưng nhận sản phẩm về không thấy hài lòng và được tôn trọng chút nào.",1,1
"Không bọc kỹ trc khi giao, nhận hàng bung nắp chai",1,1
Giá sp cao hơn cả giá ngoài.dù áp mã.ảo giá,1,1
Bao bì:ponds  Mẩu mới nàu tệ lắm luôn kg như mẩu củ chống lảo hoá co hạt mẩu mới hoàn toàn kg hạt bên trong hinh như y chang sửa chua mêm nc . Kg hề co tí gi như kem sửa rửa mạt như nươc vậy lỏng le . Rửa mạt kg sạch . Sài rất hao kg co bọt mịn rửa da kg sạch rất tệ sau nhiều lần thay mẩu mả nay chất kêm củng thây đổi qua thât vọng,1,1
"Vị ngọt thanh, có chút vị ngậy nhẹ, sữa thơm ngon, dễ uống. Mặc dù là shop đóng gói cũng khá cẩn thận. Nhưng có thể do quá trình vận chuyển, một số lốc vẫn hơi móp nhẹ. May k ảnh hưởng gì. Mong shop lưu ý đối với hàng dễ vỡ. Sp này mình mua lần đầu, với sp sữa tươi date gần như mới nguyên, còn loại này thì như mình chụp. Còn được khoảng 4 tháng. Hi vọng lần tới shop gửi hàng date mới hơn. Sẽ tiếp tục ủng hộ shop.  Lần này được tặng bộ đồ chơi gỗ cân bằng, rất đẹp.",4,0
"Chất lượng sản phẩm:bt Bao bì/Mẫu mã:ko ok Độ tuổi sử dụng:1  Ở lần mua này, 2 hộp của mình bị thiếu cái tem ở ngoài. Inbox thì shop nói tuỳ đợt hàng nhập. Sau này nghĩ lại hàng nhập thiếu chi tiết được thì cũng lạ. Mình ko rõ lý do thật sự đằng sau việc thiếu tem. Nếu có lần sau mình sẽ trả hàng.",1,1
"Đặt 3 ngày mới đi đơn. Qua lễ r mới giao. Nt k trả lời, làm biếng nói luôn",2,1
Cặp dầu gội không bị khô tóc tặng kèm nhưng khá ưng Ý,5,0
chất lượng vuốt khá mướt tay nhưng mà rơi đthoai là vỡ cường lực( đã mua 2 lần 1 lần ở tiktokshop và cả 2 cũng vỡ với lý do rơi từ độ cao 30cm),2,1
Dầu gội cho bé mình đã mua và sử dụng qua rồi nên mua lại. Gội thơm và mượt tóc. Ko gây cay mắt an toàn cho bé.,5,0
"Mua không biết bao nhiêu lần rồi, lần này thấy có quà mà nhận không hề có quà, nhắn tin shop mấy ngày ko thèm rep",1,1
Giao hàng trong thời gian chờ đợi Chất lượng ok Đúng sản phẩm đã đặt,5,0
"Chất lượng:ok Tiêu hóa:ok Bao bì:ok  Ok, đóng gói cản thận (hình ảnh mang tính chất minh hoạ)",5,0
Quá thất vọng mua sữa đắt tiền mà giao như vậy,1,1
Máy dùng được 5 lần hư luôn. Gió yếu. Hàng này nhái lại của hãng kia lúc đầu mình nghĩ chắc gần 300 cũng không đến nỗi ai ngờ dùng gió yếu tắt chập chờn hoài rồi giờ bật không chạy nữa rồi. Thất vọng vô cùng. Tôi chưa bao giờ nhận xét đồ online nhưng lần này quá thất vọng,1,1
Hình ảnh và vid mang tính chất nhận xu Cường lực ok dễ dùng á dán đẹp hơn khi cs khung,5,0
"Không tag mác gì, chỉ có hoá đơn cùng cái túi zíp và túi bọc đỏ ngoài. Quá thất vọng",1,1
Săn sale nên đc giá mềm nha Giao hàng nhanh  Đóng gói cẩn thận Được tặng nhìu mini sample ok nha,5,0
Để anh rảnh mua một tặng một mà không thấy tặng vậy shop như vậy là lừa gạt phải không shop,1,1
Sản phẩm kem dưỡng ok còn sữa tắm thì fail toàn tập có mùi lắm không giữ hương,2,1
"Mua 1 tang 1 , mua ngày 15/3 mà ko có quà tặng đu kèm. Để quà tặng mà shop nói minh phải mua del sốc moi dc. Mua hang shope bao nhiêu năm lần đâu tien bị, có quà mà bắt khach tự bỏ vào giỏ. Khach nào ko biet thì khỏi có quà, shop để quà tặng để triển lãm thôi",1,1
"Đã để lại ghi chú, vẫn không có quà tặng như quảng cáo.",1,1
"Dùng mấy hôm mặt lên mụn quá trờiii , vào tt xem rv thì hầu như ai dùng cũng lên mụn , hối hận quá trờiii , biết thế xem sớm hơn thì đã k bị lên mụn rồiii Mọi người cân nhắc trước khi mua để phù hợp với làn da của mình",1,1
"tẩy trang tốt, giá săn sale nên 298k, giao hành nhanh 3 ngày đã nhận hàng, đóng gói: bỏ vào bì nilon rồi đóng thùng",5,0
"Làm đẹp:lớn hơn 15t, đã ngăm, Hương thơm:30', Kinh nghiệm sử dụng:dùng tối  Giao hàng nhanh, shipper thân thiện@#₫_",5,0
"Sản phẩm date còn xa đến 2026, không biết do shop đóng hàng không cẩn thận hay do đơn vị vận chuyển mà hộp bị móp mó quá nhiều, thấy không an tâm lắm",2,1
Thánh thần ơi tui sài nó bị dị ứng mặt sắp muốn nổ luôn 😢,2,1
"Shop giao hàng nhanh, đầy đủ.  Dầu dừa date mới.  Đã mua lần thứ 2 của shop",5,0
"Chất liệu:tốt Độ êm:tốt Màu sắc:tôtd  Sản phẩm tốt, cừa chân, êmmm, tuyệt , đáng giá 5 sao, chất lượng tuyệt vouwf",5,0
"Đóng gói sơ sài ,,k cẩn thận thỉ mỉ gì cả ,,k hài lòng",1,1
Đúng với mô tả:ddungs Màu sắc:trăng kem Chất liệu:ca  Đã nhận đc hàng. Mua đc giá tốt. Sp ok. Nên mua nhé mn. Sẽ ủng hộ tiếp.,5,0
Dưỡng ẩm:okk Căng bóng:10/10 Xịt khoáng:tia mịn  mình rất là thích nha  tuy nhiên bn nào da tối màu da oliu chắc chắn là k sáng màu hay làm đều nha tuy nhiêm cấp ẩm rất ok nên mua vì độ tiện lợi,5,0
M mua combo 5 cái thì vừa 3 cái .còn 2 cái chật ko thể mặc đc .sẽ ko mua lại lần 2,1,1
"Hương vị:khá  Chất lượng ổn,nhưng khâu đóng hàng ko đc kỹ lắm. Mong lần sau đối với các sp về sữa ,nước, nên đóng kỹ hơn. Thùng sữa mình nhận đc bị thủng 1 túi gây tràn ra các hộp còn lại và bị chua. Nên mình phải rửa lại toàn bộ các túi sữa khác. Mong shop rút kinh nghiệm lần sau.",2,1
Màu sắc:trắng kem Chất liệu:nhựa  Dép đẹp đúng mô tả giao đúng mẫu đúng số lượng . Lần sau sẽ ủng hộ shop tiếp,5,0
"Đã mua và dùng thử tóc đỡ nhờn mồ hôi dầu, nhiều ng đánh giá dùng khô nhưng chắc tuỳ da đầu",5,0
Giao hàng nhanh đóng gói kĩ đã mua nhiều lần oke sẽ ủng hộ shop tiếp,5,0
"Cường lực ko full viền, thiếu hẳn 1 góc nhìn rất khó chịu, nma giá cả trăm cho con cường lực iphone 11, mình dùng khung tự dán thẳng tưng luôn nhé đừng đỗ lỗi kbiet dán",2,1
Bao bì:ok Hương thơm:ok  Mua loại ban đêm nhưng shop lại giao loại ban ngày. Lần trước dùng loại ban đêm thấy ok nên tiếp tục ủng hộ nh shop lại giao sai mẫu.,1,1
Cửa hàng ghi size không đúng.size3xl với chiều cao168 và cần nâng 70 thì phải là size 4xl mới đúng.,1,1
Bao bì:dep Lợi ích:tot Mẹo:tri ngưa  Mình thấy ok nhất trong tất cả các dầu mình dùng . Mình gội được 4 lần r hnay quay lại đánh giá ạ . Cách 3 hôm mình mới gội mà k bị ngứa đâu ạ,5,0
"Mình mua uống mà k hợp, cần pass lại bạn nào cần 0938081458 , quên bấm trả hàng mất tiu huhu",2,1
"Shop đóng gói đúng chán, nhìn cái đồ bị bể nắp luôn chán k cơ chứ, k bọc xốp k chống sốc tí nào đóng vào mỗi cái hộp giấy méo mó",2,1
Hương vị:ổn Bao bì/Mẫu mã:ổn  Giao hàng lâu. Sản phẩm đúng mô tả. Thùng sữa đã mềm shop không bọc kĩ lưỡng sữa đổ toe toét ra. Hỏng 2 gói. Mình không biết không bỏ ra từ hôm qua chua dã man phải rửa hết.,1,1
"Hương vị:vani Bao bì/Mẫu mã:bình thường  Cận date, nhân viên chăm sóc khách hàng tệ. Dịch vụ cung cấp tệ. Shop làm ăn tệ.  Nói chung cái j cũng tệ. Không biết sữa có phải hàng thật không nữa",1,1
Shop để hình tặng kèm quà mình đặt 3 chai  đến lúc hỏi shop về quà tặng thì chỉ nhận đc những tn trl tự động .  Làm ăn gian dối nếu đã hết quà thì shop phải gỡ hình ảnh đó chứ . Trong khi để rõ thể lệ ngày và trong khung giờ đó mua hàng thì tặng . Đặt trong khung giờ của shop đưa ra cũng ko đc tặng . Khi làm ctr shop phải đảm bảo sl quà tặng chứ . Nếu ko đảm bảo đc sl thì shop làm ctr tặng đến khi hết quà  . Đã đưa ra khung tg cụ thể thì phải đảm bảo đc quà tặng . Hàng của shop giao đóng gói thì rất ẩu hàng chai vòi chỉ đc 1 miếng bao quấn để chảy cả st ra ngoài .,1,1
"Tặng quà kiểu gài khách hàng, thà đừng để trên hình như vậy thì còn vui vẻ hơn, chứ cũng phải mua hàng vì quà tặng. Nhưng cách tặng quà kiểu này còn gây khó chịu hơn nhiều. Quá tệ cho một trải nghiệm mua hàng",1,1
Giao hàng đúng đủ cả lược shop rep tin nhắn nhanh tâm lí 10đ máy sấy đẹp hơn ở hình nhiều,5,0
"Shop xứng đáng 1 sao.. trả lời lòng vòng..còn shoppee sửa chảy tùm lum  mà 3 ngày mới duyệt Hoàn.. khui  ra rửa,bỏ sữa hư..xài hết 2 3bich thì trả háng kiểu gì..shop thì cứ  kêu chờ xem xét xử lý..mà từ bữa 18 19 tới giờ",1,1
